17,1692679719.6452322,1692679719.654289
12,1692679719.798142,1692679719.8044329
20,1692679719.943508,1692679719.9559639
11,1692679720.112257,1692679720.117314
14,1692679720.250169,1692679720.257765
15,1692679720.4052129,1692679720.4112399
28,1692679722.003309,1692679722.023975
19,1692679722.168121,1692679722.2053068
31,1692679722.352143,1692679722.431344
11,1692679722.5679302,1692679722.6016488
27,1692679722.734177,1692679722.8094552
23,1692679722.9374862,1692679723.005831
10,1692679723.1477802,1692679723.1859589
12,1692679723.3232698,1692679723.3728619
22,1692679723.5240588,1692679723.612822
13,1692679723.755268,1692679723.7925
15,1692679723.931465,1692679723.980088
14,1692679724.117175,1692679724.168256
23,1692679724.3345559,1692679724.40984
12,1692679724.564617,1692679724.603646
13,1692679724.7588658,1692679724.814911
14,1692679724.9921799,1692679725.054571
12,1692679725.203359,1692679725.2529979
12,1692679725.381582,1692679725.417386
17,1692679725.5958579,1692679725.6388202
11,1692679725.7609391,1692679725.7908711
13,1692679725.9223318,1692679725.952898
14,1692679726.0810492,1692679726.109648
13,1692679726.235206,1692679726.262096
18,1692679726.38594,1692679726.431089
9,1692679726.563642,1692679726.58374
8,1692679726.7172859,1692679726.750541
9,1692679726.896189,1692679726.924513
10,1692679727.061457,1692679727.0823
17,1692679727.217161,1692679727.287856
11,1692679727.432561,1692679727.465981
13,1692679727.5967932,1692679727.6227598
15,1692679727.7532558,1692679727.7995799
12,1692679727.945183,1692679727.992332
19,1692679728.156839,1692679728.2268832
10,1692679728.389295,1692679728.422975
11,1692679728.567913,1692679728.6065989
17,1692679728.748801,1692679728.7928152
10,1692679728.961761,1692679728.989533
12,1692679729.112928,1692679729.1481721
16,1692679729.2867079,1692679729.343672
23,1692679729.4728918,1692679729.545868
28,1692679729.679546,1692679729.7348402
14,1692679729.8522408,1692679729.8923972
20,1692679730.0301921,1692679730.097138
13,1692679730.2404108,1692679730.295417
17,1692679730.430822,1692679730.470172
12,1692679730.6037152,1692679730.634044
9,1692679730.756332,1692679730.7818081
12,1692679730.910163,1692679730.958957
10,1692679731.1202729,1692679731.144892
13,1692679731.29878,1692679731.336629
10,1692679731.48875,1692679731.5317829
11,1692679731.657542,1692679731.682734
10,1692679731.8049731,1692679731.834808
9,1692679731.9754932,1692679732.000853
10,1692679732.145935,1692679732.165756
16,1692679732.31267,1692679732.383264
16,1692679732.5498712,1692679732.591135
11,1692679732.733449,1692679732.7774668
10,1692679732.917036,1692679732.939873
11,1692679733.067154,1692679733.0887082
14,1692679733.23452,1692679733.2745621
10,1692679733.415936,1692679733.4389691
12,1692679733.56556,1692679733.6220748
9,1692679733.7603562,1692679733.791137
9,1692679733.931118,1692679733.9501948
11,1692679734.0745401,1692679734.095617
13,1692679734.217876,1692679734.28174
12,1692679734.429454,1692679734.4714592
15,1692679734.608282,1692679734.6480188
17,1692679734.778396,1692679734.810154
11,1692679734.936605,1692679734.962634
11,1692679735.106226,1692679735.1379788
12,1692679735.2784798,1692679735.301559
8,1692679735.431586,1692679735.4526
11,1692679735.592981,1692679735.623447
11,1692679735.7545972,1692679735.784225
11,1692679735.908065,1692679735.9366999
15,1692679736.075068,1692679736.113912
13,1692679736.328459,1692679736.386047
15,1692679736.554247,1692679736.5820649
14,1692679736.7083678,1692679736.767967
10,1692679736.9072,1692679736.9318762
19,1692679737.053211,1692679737.095702
10,1692679737.213896,1692679737.258582
22,1692679737.3804789,1692679737.4629362
15,1692679737.589698,1692679737.6567948
17,1692679737.798178,1692679737.8774688
17,1692679738.2209752,1692679738.255927
13,1692679738.3827431,1692679738.444235
13,1692679738.6310651,1692679738.655416
14,1692679738.7784698,1692679738.810875
17,1692679738.942213,1692679738.982185
14,1692679739.138788,1692679739.1677709
14,1692679739.2996,1692679739.348407
14,1692679739.493819,1692679739.526805
12,1692679739.689595,1692679739.7253509
18,1692679739.8537128,1692679739.8864698
16,1692679740.021072,1692679740.071682
18,1692679740.244014,1692679740.296858
21,1692679740.435881,1692679740.484153
21,1692679740.622047,1692679740.660458
17,1692679740.7945359,1692679740.834271
18,1692679740.9724019,1692679741.00803
27,1692679741.139691,1692679741.193017
18,1692679741.341923,1692679741.378015
19,1692679741.507293,1692679741.541802
18,1692679741.674092,1692679741.709878
19,1692679741.839563,1692679741.874302
28,1692679742.005301,1692679742.0551941
16,1692679742.1891341,1692679742.219531
26,1692679742.367549,1692679742.4233322
24,1692679742.566598,1692679742.614553
22,1692679742.756759,1692679742.798762
21,1692679742.9359622,1692679742.9827259
28,1692679743.117517,1692679743.168702
28,1692679743.3125381,1692679743.366344
32,1692679743.506953,1692679743.567432
26,1692679743.715476,1692679743.7672021
25,1692679743.902931,1692679743.949674
35,1692679744.084816,1692679744.1552892
38,1692679744.29633,1692679744.365116
33,1692679744.50977,1692679744.5694551
34,1692679744.707341,1692679744.770061
31,1692679744.9273942,1692679744.98425
27,1692679745.131364,1692679745.181134
44,1692679745.318053,1692679745.3985238
41,1692679745.525623,1692679745.599434
41,1692679745.737055,1692679745.8119848
43,1692679745.951073,1692679746.0450602
37,1692679746.190104,1692679746.258396
48,1692679746.405371,1692679746.4941409
86,1692679746.6414149,1692679746.792852
76,1692679746.932286,1692679747.069408
32,1692679747.206687,1692679747.274431
81,1692679747.408122,1692679747.549449
71,1692679747.680775,1692679747.828647
73,1692679747.958861,1692679748.092654
77,1692679748.225813,1692679748.386816
96,1692679748.530306,1692679748.7302551
93,1692679748.886464,1692679749.113611
160,1692679749.2671309,1692679749.553476
222,1692679749.728831,1692679750.1835132
179,1692679750.33862,1692679750.696908
154,1692679750.8424,1692679751.120179
149,1692679751.264062,1692679751.552793
102,1692679751.688849,1692679751.899816
76,1692679752.035585,1692679752.186114
94,1692679752.330091,1692679752.508938
71,1692679752.656734,1692679752.7996092
59,1692679752.943636,1692679753.053959
77,1692679753.195462,1692679753.361899
57,1692679753.5023081,1692679753.606555
67,1692679753.75211,1692679753.8973188
44,1692679754.043233,1692679754.12505
82,1692679754.2744708,1692679754.453053
49,1692679754.600867,1692679754.708054
37,1692679754.8558452,1692679754.92355
33,1692679755.071962,1692679755.141582
48,1692679755.289883,1692679755.383303
52,1692679755.517607,1692679755.614143
46,1692679755.7621171,1692679755.855463
15,1692679755.9973361,1692679756.029053
13,1692679756.1811619,1692679756.2057002
44,1692679756.3518982,1692679756.437571
50,1692679756.586854,1692679756.696233
37,1692679756.840516,1692679756.923836
45,1692679757.072735,1692679757.168509
48,1692679757.321463,1692679757.423234
16,1692679757.5632489,1692679757.593494
18,1692679757.742249,1692679757.783782
42,1692679757.9342778,1692679758.0224938
24,1692679758.171187,1692679758.236193
36,1692679758.393996,1692679758.494776
13,1692679758.676088,1692679758.707448
39,1692679758.8670568,1692679758.94572
35,1692679759.097883,1692679759.170589
36,1692679759.321631,1692679759.402449
42,1692679759.562152,1692679759.651276
36,1692679759.807952,1692679759.883789
35,1692679760.034699,1692679760.103959
33,1692679760.2495549,1692679760.324387
28,1692679760.4698539,1692679760.5244749
37,1692679760.696815,1692679760.769443
29,1692679760.9046028,1692679760.9623208
43,1692679761.113919,1692679761.2075598
32,1692679761.3628721,1692679761.4341462
19,1692679761.6160629,1692679761.657392
15,1692679761.813396,1692679761.846546
33,1692679762.000025,1692679762.086777
40,1692679762.272408,1692679762.35198
